Iteration,Backcase,IC_DA9313,IC_DA9313_Backcase,IC_DA9313_TP,IC_MCP,IC_MCP_Backcase,IC_MCP_TP,IC_PM8009_TP,IC_PM8009_backcase,IC_PM8009_chip,IC_PM855,IC_PM855B,IC_PM855B_Backcase,IC_PM855B_TP,IC_PM855L,IC_PM855L_TP,IC_PM855L_backcase,IC_PM855_Backcase,IC_PM855_TP,IC_SM8250_LPDDR5,IC_SM8250_LPDDR5_Backcase,IC_SM8250_LPDDR5_TP,MAIN_CAM_SENSOR,Main_CAM_SENOR_Backcase,Main_CAM_SENOR_TP,Main_Cam_MADA,Pilot_ISP,Pilot_NPU,Pilot_Tsensor0,Pilot_Tsensor2,Pilot_Tsensor3,Pilot_dram,Pilot_pmic,Pilot_pmic_Backcase,Pilot_pmic_TP,Pilot_soc_Backcase,Pilot_soc_TP,Pilot_soc_die,Sceen_ic_TP,Screen,Screen_ic,Screen_ic_Backcase,WIDE_CAM_MADA,WIDE_CAM_SENOR_Backcase,WIDE_CAM_SENOR_TP,WIDE_CAM_SENSOR,ch2,ch4,ch5,ch6,ch7
130,25.194147,25.783228,25.5422,25.785272,25.705591,25.375299,25.646265,25.839594,25.582666,25.792505,25.698602,25.793024,25.554346,25.79046,25.728082,25.712274,25.477197,25.428827,25.666895,25.738428,25.45611,25.685968,26.593378,27.185449,25.432947,26.537592,25.872827,25.864282,25.878076,25.863397,25.873804,25.867487,25.810968,25.577203,25.8323,25.693445,25.948267,25.868707,25.412256,25.412317,25.0552,25.194177,79.425287,25.145898,25.626276,34.195795,26.401849,25.613184,26.88009,25.904413,26.160333
170,25.304529,26.025446,25.747583,26.02038,25.940088,25.547937,25.863733,26.085046,25.79397,26.039911,25.933923,26.040582,25.769434,26.035608,25.966364,25.935968,25.666925,25.6112,25.887903,25.976587,25.640283,25.907678,27.006403,27.955713,25.599756,27.248682,26.127222,26.118066,26.133203,26.117273,26.128076,26.121362,26.060205,25.794366,26.08172,25.926813,26.209558,26.122827,25.575586,25.575677,25.105737,25.304559,82.65896,25.244836,25.832849,34.9367,27.031488,25.837976,27.4909,26.195825,26.441003
200,25.392877,26.196283,25.896844,26.185205,26.106439,25.677087,26.018396,26.256342,25.946344,26.214288,26.101099,26.214899,25.924921,26.207361,26.135278,26.093896,25.806421,25.746027,26.044519,26.145044,25.775934,26.064539,27.284174,28.474573,25.722406,27.751794,26.305383,26.295923,26.311761,26.29516,26.306177,26.299127,26.235498,25.950861,26.255853,26.092554,26.390497,26.300836,25.696313,25.696405,25.150842,25.392999,84.289728,25.326227,25.980035,35.358362,27.472742,25.999292,27.904596,26.39892,26.632501
250,25.547723,26.453333,26.127069,26.432336,26.358484,25.883173,26.253717,26.511499,26.179651,26.476312,26.354395,26.476617,26.163446,26.463739,26.390771,26.33288,26.024652,25.958734,26.282281,26.399469,25.988977,26.302515,27.675195,29.180627,25.917902,28.475702,26.571313,26.561487,26.578271,26.560846,26.571985,26.564539,26.498346,26.190149,26.514978,26.341791,26.657373,26.566614,25.889612,25.889703,25.241205,25.547784,85.882745,25.466486,26.205835,35.857629,28.096796,26.244745,28.474512,26.697626,26.91073
310,25.73562,26.727716,26.377313,26.695856,26.629053,26.113214,26.507745,26.781671,26.431818,26.755365,26.626306,26.75509,26.420679,26.735376,26.664484,26.589563,26.264978,26.194208,26.538293,26.671899,26.224542,26.558527,28.064722,29.83761,26.138391,29.183801,26.852991,26.84292,26.860345,26.842371,26.85354,26.84588,26.777673,26.447565,26.788812,26.606683,26.937311,26.848169,26.108484,26.108606,25.364191,25.735742,87.007593,25.633203,26.451685,36.296655,28.694849,26.507593,29.016382,27.007898,27.199274
380,25.949945,27.009607,26.637506,26.966577,26.908228,26.357507,26.771417,27.057489,26.692834,27.041132,26.906732,27.040186,26.685754,27.012415,26.946313,26.85528,26.517786,26.442682,26.80343,26.952417,26.47323,26.823633,28.438257,30.412134,26.37655,29.830194,27.140344,27.130121,27.148065,27.129663,27.140802,27.132928,27.063409,26.71264,27.06759,26.876886,27.220697,27.135492,26.345605,26.345728,25.518274,25.950067,87.809473,25.817773,26.709131,36.686182,29.229974,26.777002,29.504419,27.317499,27.488824
460,26.182367,27.291315,26.899622,27.237421,27.188196,26.607507,27.037317,27.331934,26.954889,27.325922,27.187799,27.324091,26.950616,27.287775,27.228418,27.122675,26.774835,26.696008,27.070428,27.233362,26.727045,27.090631,28.788507,30.89657,26.625085,30.394769,27.425867,27.415521,27.433862,27.415155,27.426233,27.418176,27.347833,26.977289,27.34411,27.144739,27.500452,27.420953,26.5935,26.593652,25.698389,26.182581,88.404016,26.011469,26.971063,37.036462,29.689722,27.044855,29.930933,27.618311,27.772974
550,26.424615,27.567102,27.157587,27.503046,27.463068,26.856439,27.299768,27.599695,27.212122,27.603998,27.463495,27.601282,27.209314,27.556116,27.504877,27.386194,27.029504,26.947534,27.333521,27.508875,26.979456,27.353754,29.112939,31.299249,26.877222,30.876947,27.704065,27.693658,27.712152,27.693353,27.704431,27.696191,27.62536,27.235773,27.613245,27.405054,27.771936,27.699152,26.845331,26.845483,25.897089,26.42486,88.867365,26.207086,27.231317,37.354944,30.078088,27.305536,30.299677,27.905481,28.047296
650,26.668787,27.832788,27.406854,27.759332,27.728387,27.098901,27.554041,27.85705,27.460229,27.871271,27.729425,27.867609,27.457697,27.813654,27.771295,27.641321,27.276788,27.192041,27.58822,27.774622,27.225183,27.608606,29.411768,31.63479,27.126642,31.286646,27.971033,27.960596,27.979272,27.960352,27.971338,27.963007,27.891901,27.484003,27.871271,27.654169,28.031458,27.966089,27.094751,27.094904,26.10589,26.669061,89.245508,26.39892,27.48501,37.646448,30.406305,27.555139,30.619165,28.176477,28.308923
750,26.888544,28.064874,27.625146,27.983453,27.960535,27.312158,27.777094,28.081537,27.677209,28.104395,27.961938,28.099878,27.674066,28.037988,28.004114,27.865015,27.493982,27.406885,27.811456,28.00686,27.44137,27.831934,29.664545,31.897058,27.348657,31.610834,28.203638,28.193201,28.211877,28.192926,28.203973,28.195551,28.124353,27.700281,28.096002,27.870813,28.257043,28.198694,27.316888,27.317041,26.299249,26.88891,89.541559,26.56698,27.708521,37.892847,30.665643,27.77218,30.877222,28.409631,28.535883
850,27.085474,28.268701,27.817224,28.180444,28.164545,27.500146,27.973596,28.278467,27.867853,28.308923,28.166284,28.303552,27.863611,28.234674,28.208673,28.061975,27.685236,27.596124,28.008081,28.210992,27.632074,28.02865,29.881738,32.10946,27.546167,31.875391,28.407587,28.397119,28.415796,28.396844,28.407892,28.399408,28.32818,27.889764,28.292932,28.06048,28.454492,28.402612,27.514551,27.514703,26.475793,27.08584,89.783533,26.714349,27.905939,38.10473,30.877313,27.962091,31.091608,28.612207,28.734277
950,27.261346,28.448389,27.986749,28.354242,28.344507,27.666101,28.147089,28.45199,28.035974,28.489038,28.34649,28.483057,28.030359,28.407831,28.389001,28.235956,27.854089,27.763147,28.181543,28.391016,27.800562,28.202386,30.070337,32.28634,27.721765,32.096613,28.587122,28.576654,28.595361,28.57641,28.587427,28.578882,28.507745,28.056573,28.466211,28.227289,28.628107,28.582147,27.690363,27.690515,26.635431,27.261804,89.987024,26.84408,28.080774,38.288934,31.054529,28.129053,31.273523,28.789423,28.908716
1100,27.484766,28.673853,28.198846,28.572473,28.570428,27.874719,28.36532,28.669702,28.246545,28.714868,28.572534,28.707941,28.239313,28.624994,28.615259,28.454645,28.06582,27.973077,28.399683,28.616937,28.012048,28.42074,30.304041,32.498193,27.943842,32.36181,28.812128,28.801691,28.820367,28.801416,28.812463,28.803827,28.732721,28.265375,28.683496,28.435938,28.845667,28.807153,27.912714,27.912866,26.840021,27.485223,90.23269,27.011926,28.300958,38.51748,31.267999,28.338007,31.494531,29.010309,29.127069
1250,27.67312,28.862909,28.376855,28.755487,28.759912,28.049615,28.548456,28.852045,28.423151,28.904199,28.76214,28.896539,28.41424,28.806848,28.805017,28.638116,28.243372,28.149011,28.582666,28.806421,28.189539,28.603937,30.49859,32.670618,28.130792,32.57821,29.000726,28.990259,29.008905,28.989984,29.001062,28.992365,28.92135,28.440271,28.865533,28.61062,29.027856,28.995752,28.099878,28.1,27.013452,27.673639,90.434259,27.150903,28.485773,38.707941,31.442072,28.512872,31.676355,29.194788,29.309869
1400,27.831628,29.021539,28.526239,28.90899,28.918878,28.196191,28.702081,29.005029,28.571344,29.062982,28.921228,29.054651,28.560785,28.959406,28.964197,28.792078,28.392267,28.296503,28.736261,28.965387,28.338403,28.757715,30.661157,32.812708,28.287958,32.756952,29.158838,29.148431,29.167047,29.148126,29.159235,29.150476,29.079553,28.586847,29.01806,28.757104,29.180566,29.153864,28.257288,28.25744,27.159967,27.832178,90.601282,27.266016,28.641077,38.86712,31.585657,28.659387,31.827203,29.349146,29.463068
1550,27.964838,29.154596,28.651605,29.037805,29.052301,28.318872,28.830957,29.133325,28.695703,29.19613,29.054712,29.18725,28.683618,29.087274,29.097742,28.92132,28.516962,28.419977,28.865076,29.098779,28.463159,28.886713,30.797205,32.930719,28.420068,32.905603,29.291498,29.281061,29.299646,29.280756,29.291864,29.283105,29.212213,28.709711,29.146021,28.879938,29.308557,29.286523,28.38952,28.389673,27.283319,27.965387,90.740442,27.361536,28.771417,39.000391,31.704767,28.78219,31.952875,29.478387,29.591577
1700,28.076715,29.266168,28.756738,29.145807,29.164148,28.421594,28.939081,29.24093,28.800043,29.307825,29.166589,29.298486,28.786462,29.194513,29.209741,29.029688,28.621454,28.52334,28.973199,29.210626,28.567682,28.994897,30.911157,33.029138,28.530939,33.029688,29.402704,29.392267,29.410822,29.391962,29.403101,29.394281,29.32348,28.812677,29.253351,28.982965,29.415948,29.397729,28.500543,28.500696,27.386987,28.077325,90.856744,27.441064,28.880701,39.112054,31.804071,28.885156,32.057886,29.586633,29.699274
1850,28.170618,29.359766,28.844873,29.236322,29.257959,28.507532,29.029779,29.33114,28.887567,29.401392,29.260431,29.391718,28.872675,29.284418,29.303644,29.120538,28.708856,28.609857,29.063776,29.304407,28.655084,29.085626,31.006677,33.111353,28.623956,33.133417,29.495935,29.485498,29.504053,29.485193,29.496301,29.487512,29.416742,28.89895,29.343286,29.06933,29.505884,29.490961,28.593744,28.593866,27.474084,28.171198,90.954004,27.507379,28.972437,39.20556,31.886896,28.971368,32.145715,29.677271,29.789545
2050,28.270349,29.458978,28.938135,29.332483,29.357416,28.598627,29.12594,29.426813,28.98028,29.500726,29.359979,29.490564,28.964044,29.379755,29.403223,29.216974,28.801447,28.701593,29.159967,29.403894,28.747827,29.18197,31.107874,33.198633,28.722711,33.24328,29.594812,29.584375,29.602869,29.58407,29.595178,29.586359,29.515619,28.990442,29.438684,29.160883,29.601404,29.589838,28.692651,28.692804,27.566614,28.27099,91.057062,27.579401,29.069757,39.304712,31.974878,29.06283,32.238763,29.77337,29.885309
