Iteration,Backcase,IC_DA9313,IC_DA9313_Backcase,IC_DA9313_TP,IC_MCP,IC_MCP_Backcase,IC_MCP_TP,IC_PM8009_TP,IC_PM8009_backcase,IC_PM8009_chip,IC_PM855,IC_PM855B,IC_PM855B_Backcase,IC_PM855B_TP,IC_PM855L,IC_PM855L_TP,IC_PM855L_backcase,IC_PM855_Backcase,IC_PM855_TP,IC_SM8250_LPDDR5,IC_SM8250_LPDDR5_Backcase,IC_SM8250_LPDDR5_TP,MAIN_CAM_SENSOR,Main_CAM_SENOR_Backcase,Main_CAM_SENOR_TP,Main_Cam_MADA,Pilot_ISP,Pilot_NPU,Pilot_Tsensor0,Pilot_Tsensor2,Pilot_Tsensor3,Pilot_dram,Pilot_pmic,Pilot_pmic_Backcase,Pilot_pmic_TP,Pilot_soc_Backcase,Pilot_soc_TP,Pilot_soc_die,Sceen_ic_TP,Screen,Screen_ic,Screen_ic_Backcase,WIDE_CAM_MADA,WIDE_CAM_SENOR_Backcase,WIDE_CAM_SENOR_TP,WIDE_CAM_SENSOR,ch2,ch4,ch5,ch6,ch7
460,34.15020142,43.04549561,37.7940918,43.8769165,41.8840271,36.27269897,41.11193237,43.5972229,37.8644043,42.32671509,41.65453491,42.55071411,37.88775024,42.40606079,42.21392212,42.74239502,37.12664185,36.65566406,41.37035522,42.35228882,36.83474121,41.84151611,258.5880371,56.21395264,51.00924072,137.0884033,43.03331909,42.97768555,43.02544556,42.95510254,43.06112061,43.03862915,42.65386353,37.93227539,42.78807983,38.36095581,43.77507935,43.00454102,30.69643555,38.67424927,31.01131592,29.04927979,49.39394531,44.92824707,47.09609375,49.09606323,50.8975769,38.24282227,52.06444702,42.19747314,50.46053467
550,35.67852173,44.68718872,39.32396851,45.44747314,43.52556763,37.75499878,42.67531738,45.17211304,39.38674316,43.97854004,43.30019531,44.19365845,39.40032349,43.98049316,43.86300049,44.30932007,38.63424072,38.14992676,42.93474731,43.99556885,38.33913574,43.40645752,260.3896729,58.25957642,52.59938965,139.8710266,44.67949829,44.62368164,44.67189941,44.60128174,44.70726929,44.6838623,44.29833374,39.44564209,44.36547241,39.87987671,45.36055908,44.65062866,31.94136963,40.27300415,32.30794678,30.11217651,51.61605225,46.95708618,48.70955811,50.86794434,52.83916626,39.76366577,53.99849854,43.84206543,52.05318604
650,37.15969238,46.23595581,40.7640625,46.93053589,45.07613525,39.15633545,44.15575562,46.6559082,40.82018433,45.53450928,44.85369263,45.74138794,40.82088623,45.46233521,45.41887817,45.79247437,40.05617676,39.56206665,44.41518555,45.54702148,39.76101074,44.88771973,262.0160156,59.97698364,54.09090576,142.1502319,46.22918091,46.17336426,46.22167358,46.15096436,46.25698242,46.23278198,45.8472229,40.86699829,45.84942017,41.30419312,46.85006104,46.20025024,33.17723999,41.80892334,33.5956665,31.18319092,53.57668457,48.71419678,50.21584473,52.50045166,54.49160156,41.18966064,55.68447266,45.37346802,53.54628906
750,38.44542847,47.5588623,41.98946533,48.19732056,46.40133057,40.35030518,45.42250977,47.92147217,42.0407959,46.86208496,46.18093262,47.06191406,42.02785645,46.72536621,46.74764404,47.06133423,41.26668701,40.7652832,45.6814209,46.87270508,40.9732605,46.15493164,263.3660522,61.32155762,55.35918579,143.9150635,47.55101929,47.49517212,47.54348145,47.47283325,47.57888184,47.55407104,47.16863403,42.0750061,47.11400757,42.51363525,48.11815796,47.52205811,34.26583252,43.13585815,34.73061523,32.1345459,55.16726074,50.11647949,51.49242554,53.87133179,55.79555664,42.40023193,57.04271851,46.66808472,54.81554565
850,39.55755005,48.68953857,43.0331665,49.28048096,47.53469238,41.36797485,46.5069519,49.00246582,43.08147583,47.99587402,47.31560669,48.18959961,43.05507813,47.80361328,47.88341675,48.14745483,42.29821167,41.790979,46.76513062,48.00625,42.00692139,47.23967896,264.4994141,62.40273438,56.44033203,145.3295837,48.67952881,48.62368164,48.67189941,48.60134277,48.70751343,48.68218384,48.297052,43.10332642,48.19320068,43.54259644,49.19973145,48.65053711,35.21599731,44.27977905,35.72179565,32.96914063,56.47860107,51.25722656,52.57781372,55.02956543,56.84832153,43.43010864,58.15734253,47.76589355,55.89724121
950,40.5168396,49.65639648,43.92202148,50.20699463,48.5041748,42.23580322,47.43532715,49.92641602,43.96911011,48.96480713,48.28600464,49.15328369,43.93016968,48.72466431,48.85469971,49.07729492,43.17785034,42.66564331,47.69265137,48.97579346,42.88860474,48.1682373,265.4575439,63.28994141,57.36324463,146.4897095,49.64370117,49.58791504,49.63591919,49.56551514,49.67177734,49.64602051,49.2612854,43.97954712,49.11504517,44.41890869,50.12316284,49.61473999,36.04000244,45.26403198,36.58181152,33.69512329,57.57229004,52.19924316,53.50249634,56.01220093,57.71349487,44.30727539,59.08410034,48.69906006,56.82042847
1100,41.67266235,50.80272827,44.97915039,51.30907593,49.65493164,43.27471313,48.54052124,51.02318726,45.02443848,50.11321411,49.43779907,50.29488525,44.97097168,49.8171936,50.00737915,50.18453369,44.22930298,43.71181641,48.79647217,50.12612305,43.94222412,49.27355347,266.584375,64.31844482,58.45870361,147.8275085,50.78487549,50.72918091,50.77687988,50.70671997,50.81313477,50.78688965,50.40331421,45.02105103,50.2081543,45.45870361,51.21734009,50.75591431,37.03814087,46.44359741,37.62407837,34.5776001,58.84719238,53.29012451,54.59639893,57.17003784,58.72512207,45.34880981,60.16802368,49.80132446,57.91558228
1250,42.60015259,51.72756348,45.82457886,52.19539795,50.58233032,44.10527954,49.42955933,51.90566406,45.87029419,51.03902588,50.36583862,51.21566162,45.80397949,50.69631348,50.93624268,51.07485352,45.07027588,44.54854736,49.6843811,51.05355225,44.78478394,50.16253052,267.4873291,65.12313232,59.33895264,148.8788391,51.70604858,51.650354,51.69777832,51.62783203,51.73439941,51.70775757,51.32457886,45.85515747,51.08782349,46.2920166,52.09804688,51.67705688,37.83937988,47.39226685,38.46132813,35.28634033,59.85540161,54.14638672,55.47554932,58.09917603,59.51778564,46.18325195,61.02477417,50.68654785,58.79570923
1400,43.34276733,52.46730957,46.49675903,52.90404663,51.32436523,44.76656494,50.14046631,52.61135254,46.54473267,51.77956543,51.10823975,51.9520813,46.46740112,51.39928589,51.67931519,51.78692017,45.73949585,45.2149292,50.39449463,51.79549561,45.45519409,50.87355957,268.207666,65.75600586,60.04250488,149.7111755,52.44277344,52.38710938,52.43432007,52.36452637,52.47121582,52.4442688,52.06139526,46.51967773,51.79122314,46.95620117,52.80214844,52.41378174,38.48067627,48.15206299,39.13186035,35.8532959,60.65615234,54.82250366,56.17806396,58.84084473,60.13952026,46.84835205,61.70180664,51.39248047,59.49923096
1550,43.9359375,53.05697021,47.02886353,53.46886597,51.91585693,45.29137573,50.70717773,53.17373047,47.08019409,52.36968384,51.7000061,52.53893433,46.99355469,51.95946655,52.27160034,52.35460815,46.27028809,45.74382935,50.96047363,52.3869873,45.98687134,51.44033203,268.7810303,66.25441895,60.60299072,150.3713318,53.02980957,52.97420654,53.02120361,52.9515625,53.05837402,53.03118286,52.64858398,47.0468689,52.35170898,47.48342285,53.36321411,53.00081787,38.99294434,48.75869141,39.66762695,36.30602417,61.29219971,55.35714111,56.73748169,59.43129883,60.62731323,47.37627563,62.23607788,51.95354614,60.0597168
1700,44.40847168,53.52565918,47.44838867,53.91784058,52.38604126,45.70678101,51.15764771,53.62075195,47.50390015,52.83861694,52.1703125,53.00527344,47.40950928,52.40453491,52.7423645,52.80596313,46.69014893,46.16259155,51.41036377,52.85714111,46.40734253,51.89095459,269.2363525,66.64663086,61.04836426,150.8945251,53.49630127,53.44069824,53.48757324,53.41802368,53.52489624,53.49752197,53.11516724,47.46358643,52.797052,47.90050659,53.80895386,53.46727905,39.40114746,49.24178467,40.09475098,36.66668091,61.79677734,55.77947388,57.18178711,59.90007935,61.00963745,47.79387817,62.65688477,52.39803467,60.50505981
1850,44.76934204,53.84050903,47.74685059,54.22976074,52.70601807,46.01052246,51.47167358,53.92739258,47.8015686,53.15407715,52.49074707,53.3171936,47.70244751,52.70760498,53.06282959,53.12191162,46.99312744,46.46660767,51.72332153,53.17589722,46.71196899,52.20534668,269.546167,66.9392334,61.35628662,151.2752014,53.80535278,53.74990234,53.79638062,53.72716675,53.83413086,53.80657349,53.42662964,47.75609741,53.09993896,48.19036255,54.11104736,53.7763916,39.72045288,49.59545288,40.42836914,36.95092163,62.1612793,56.09084473,57.48372803,60.21730957,61.29421387,48.08510742,62.95943604,52.69619141,60.81166992
2050,45.14706828,54.19585571,48.07090658,54.57298177,53.06282959,46.33571777,51.81668498,54.26703288,48.12578735,53.50844727,52.84735514,53.66936646,48.02076619,53.04447835,53.42012939,53.46810303,47.32039795,46.7933492,52.06751912,53.53254598,47.04021606,52.55048014,269.8897542,67.24526367,61.69531657,151.6728251,54.15720011,54.10174967,54.14814657,54.0789327,54.18610026,54.15838013,53.77884318,48.0744161,53.43681234,48.50750122,54.44792074,54.12815755,40.05342,49.97399292,40.77651367,37.24795939,62.54278971,56.41473796,57.81881104,60.56952311,61.59678548,48.4026123,63.28414307,53.02915853,61.15008952
