Iteration,Backcase,IC_DA9313,IC_DA9313_Backcase,IC_DA9313_TP,IC_MCP,IC_MCP_Backcase,IC_MCP_TP,IC_PM8009_TP,IC_PM8009_backcase,IC_PM8009_chip,IC_PM855,IC_PM855B,IC_PM855B_Backcase,IC_PM855B_TP,IC_PM855L,IC_PM855L_TP,IC_PM855L_backcase,IC_PM855_Backcase,IC_PM855_TP,IC_SM8250_LPDDR5,IC_SM8250_LPDDR5_Backcase,IC_SM8250_LPDDR5_TP,MAIN_CAM_SENSOR,Main_CAM_SENOR_Backcase,Main_CAM_SENOR_TP,Main_Cam_MADA,Pilot_ISP,Pilot_NPU,Pilot_Tsensor0,Pilot_Tsensor2,Pilot_Tsensor3,Pilot_dram,Pilot_pmic,Pilot_pmic_Backcase,Pilot_pmic_TP,Pilot_soc_Backcase,Pilot_soc_TP,Pilot_soc_die,Sceen_ic_TP,Screen,Screen_ic,Screen_ic_Backcase,WIDE_CAM_MADA,WIDE_CAM_SENOR_Backcase,WIDE_CAM_SENOR_TP,WIDE_CAM_SENSOR,ch2,ch4,ch5,ch6,ch7
130,28.2918335,40.84804688,32.33620605,34.5413147,42.93868408,31.48592529,35.09627686,34.92852173,32.49801025,42.26680908,45.97329102,38.07756958,32.60302124,35.30135498,45.68312988,34.43978271,31.92647705,31.69039307,35.09414063,67.33287964,31.69115601,34.78927002,32.89751587,27.14806519,33.74453125,28.18303833,37.84816895,37.88326416,37.72112427,37.84108887,37.92507324,37.790979,38.23009644,32.51412354,35.18688354,32.48174438,34.94957886,37.84899292,25.96297607,31.58260498,26.07442627,25.41289673,28.81481323,27.22286377,33.64125977,32.91964111,27.66695557,32.61611328,29.52932129,33.20708618,33.88219604
170,29.44014893,42.42699585,33.84429321,36.03780518,44.53380737,32.97567139,36.5833374,36.46129761,34.03481445,43.89376221,47.58410034,39.69976196,34.20995483,36.86675415,47.27678833,35.91219482,33.40718994,33.17717896,36.58742676,68.92211304,33.15291748,36.27141724,34.50853882,28.33736572,35.27611694,29.71798096,39.4656311,39.50155029,39.34050903,39.46056519,39.54125366,39.40633545,39.85158691,34.11034546,36.75209961,34.06878052,36.51986084,39.46691284,26.5989624,32.88039551,26.74486694,25.80678711,30.46090088,28.47335205,35.23647461,34.58434448,28.90764771,34.23949585,30.92550049,34.94902954,35.42437134
200,30.2708374,43.49385986,34.86196289,37.04900513,45.60875854,33.97722778,37.587854,37.4923645,35.06438599,44.98739014,48.66793213,40.79015503,35.2736145,37.91481934,48.35198364,36.90999756,34.40944824,34.17739258,37.5954834,69.99413452,34.143396,37.27388916,35.61449585,29.23839722,36.30968628,30.85863647,40.55413208,40.59050903,40.43010864,40.55019531,40.62905273,40.49364624,40.94185791,35.16854248,37.80068359,35.12288818,37.57277832,40.55568848,27.10564575,33.78450928,27.27636108,26.14782104,31.64382324,29.41915283,36.30803833,35.71499023,29.83117065,35.31408081,31.9260498,36.10949097,36.4637085
250,31.56682739,45.03994141,36.33251343,38.51876221,47.16274414,35.41585693,39.04827271,38.98259888,36.54058228,46.56246338,50.23180542,42.36019287,36.77669678,39.42089233,49.90810547,38.36574707,35.86092529,35.61715088,39.05965576,71.54561768,35.58095703,38.73317871,37.24025879,30.68676147,37.80742798,32.65993652,42.12304077,42.15978394,42.00023804,42.12023315,42.197229,42.06102905,42.51210938,36.66716919,39.30852661,36.61968384,39.08754883,42.12481079,27.98491821,35.1479126,28.19466553,26.79613647,33.44521484,30.93325195,37.84923706,37.3545166,31.29317627,36.83162842,33.45861206,37.75393066,37.96752319
310,33.000177,46.65581665,37.86138306,40.06060181,48.78411255,36.90627441,40.58162842,40.53792725,38.06755981,48.199823,51.86052856,43.9916626,38.31456909,40.98540649,51.53264771,39.89827881,37.37111816,37.11226807,40.59560547,73.16561279,37.08153687,40.26674805,38.95128784,32.29067383,39.37243042,34.63549194,43.75454102,43.79152832,43.63259277,43.75249634,43.82824097,43.69133911,44.14412842,38.20275269,40.87529907,38.15587769,40.6614624,43.75649414,29.03966675,36.62258301,29.2937561,27.62716064,35.36867676,32.6022583,39.44741211,39.06032715,32.89837036,38.38186035,35.11025391,39.43319092,39.53692017
380,34.51552734,48.29787598,39.40612183,41.63201294,50.43013916,38.40969238,42.14598999,42.11644897,39.60610352,49.85668335,53.51165161,45.64214478,39.8515564,42.56765137,53.18215332,41.46450195,38.89553223,38.62328491,42.16149292,74.81105957,38.60183105,41.83214722,40.69228516,33.95751343,40.96108398,36.68288574,45.40581665,45.44295654,45.28441772,45.40429077,45.47924194,45.34163818,45.79549561,39.73916016,42.45977173,39.69436035,42.25252686,45.40786133,30.22402344,38.16088257,30.52660522,28.60344849,37.32653198,34.32891235,41.05861816,40.78103027,34.56002197,39.92879639,36.80614624,41.10497437,41.12825928
460,36.06109009,49.92748413,40.93059692,43.19451294,52.06282959,39.89293823,43.703302,43.68117676,41.12261353,51.49602661,55.14776001,47.27480469,41.35830078,44.13204346,54.81832275,43.02523193,40.39971313,40.11593018,43.71938477,76.44362793,40.10534058,43.390802,42.41570435,35.61074219,42.53527222,38.71688232,47.03948364,47.07674561,46.91829834,47.0382019,47.11281738,46.97454224,47.42904053,41.24633179,44.02633057,41.20412598,43.82470093,47.04155884,31.48327026,39.7171875,31.83730469,29.67281494,39.25032959,36.03469238,42.64638672,42.47457275,36.20620117,41.44313965,38.48369751,42.7362915,42.70385132
550,37.58959351,51.50930176,42.40361938,44.71312866,53.64742432,41.3258606,45.21831665,45.19857178,42.58690796,53.08391724,56.73442993,48.85595093,42.80819092,45.64647827,56.40609131,44.5446106,41.85344849,41.55922852,45.2343689,78.02822266,41.55996094,44.90737305,44.08181152,37.19472656,44.06099854,40.67403564,48.621698,48.65895996,48.50060425,48.62050781,48.69503174,48.55611572,49.01113281,42.697229,45.54265747,42.65737305,45.34581909,48.62377319,32.76271973,41.24874268,33.16954956,30.77956543,41.09002075,37.66411743,44.1786438,44.10543213,37.78371582,42.89858398,40.09530029,44.29937134,44.22991333
650,39.0602356,53.01186523,43.79711304,46.1567627,55.15267334,42.68163452,46.65969238,46.63875732,43.97237549,54.59020386,58.24093018,50.35561523,44.17672119,47.08208618,57.9140564,45.99059448,43.2295166,42.92559204,46.67516479,79.53353271,42.9374939,46.35021362,45.65743408,38.67336426,45.50820313,42.51015625,50.12224731,50.15957031,50.00106201,50.12111816,50.19570313,50.05617676,50.51162109,44.0670105,46.98000488,44.02919922,46.78704224,50.12432251,34.01387939,42.71746216,34.47329102,31.87383423,42.81099854,39.1819397,45.62749634,45.64431152,39.25731812,44.2713562,41.60689697,45.76983032,45.67684326
750,40.33031616,54.29909668,44.98616943,47.39382324,56.44225464,43.83699951,47.8953186,47.87163696,45.15511475,55.87954102,59.53115234,51.63900146,45.34264526,48.31014404,59.205896,47.23058472,44.40307007,44.09053955,47.91015015,80.82320557,44.11263428,47.58724365,47.00240479,39.9190918,46.74642334,44.06578979,51.40645752,51.44381104,51.28508911,51.40526733,51.47994385,51.33999023,51.79567871,45.234552,48.20946655,45.19851074,48.01943359,51.40847168,35.1043335,43.98357544,35.61040649,32.8328186,44.26732788,40.45961914,46.86455688,46.9560791,40.49907837,45.44075928,42.88686523,47.02056274,46.91442261
850,41.42531738,55.40249023,46.00081787,48.45430908,57.54772339,44.8225647,48.95494995,48.92781982,46.16567383,56.98394165,60.63695679,52.73833618,46.33742676,49.36165771,60.31316528,48.29421387,45.40477905,45.08464966,48.96914063,81.92876587,45.11571655,48.64818726,48.15218506,40.97197876,47.80678711,45.3875061,52.50637207,52.54372559,52.38485107,52.50518188,52.57998047,52.43956909,52.89562378,46.23113403,49.26210938,46.19649658,49.0744873,52.50835571,36.04866943,45.07351074,36.59597168,33.66570435,45.50411377,41.53933105,47.92229614,48.07634888,41.54854736,46.43865356,43.97335205,48.08684692,47.97411499
950,42.36760864,56.34798584,46.86647949,49.36312256,58.49517212,45.66369019,49.8633667,49.8326355,47.02932129,57.92998657,61.58449707,53.67992554,47.18642578,50.26204834,61.26201782,49.20614014,46.26018677,45.93331299,49.87679443,82.87618408,45.97194824,49.55770264,49.13552246,41.86412964,48.71486816,46.51271973,53.44838867,53.48574219,53.32662354,53.44713745,53.52211914,53.38134155,53.83770142,47.08190308,50.16344604,47.0486084,49.97768555,53.45037231,36.86327515,46.01046143,37.44664917,34.38515625,46.55687866,42.45437012,48.82711182,49.03386841,42.43755493,47.29058228,44.89721069,48.99678955,48.88146362
1100,43.50533447,57.48546753,47.90807495,50.4572998,59.63494263,46.68123779,50.95748291,50.92113647,48.06859741,59.06774292,62.72438965,54.81218872,48.20910034,51.34505615,62.40352783,50.3043457,47.29421387,46.95943604,50.96990356,84.01607666,47.00646362,50.652948,50.31578979,42.92778931,49.80697021,47.85604248,54.58117065,54.61858521,54.45922241,54.57991943,54.65511475,54.51390991,54.97063599,48.10616455,51.24746094,48.07354126,51.0637146,54.58312378,37.84688721,47.14003906,38.47435913,35.2552124,47.81398926,43.54390869,49.91439209,50.18291626,43.50042114,48.31572876,46.00219116,50.09005127,49.97249756
1250,44.41658936,58.39574585,48.73717651,51.33223877,60.54714355,47.49212036,51.83245239,51.79146729,48.89751587,59.97814331,63.63656006,55.71819458,49.0239502,52.21083984,63.31707153,51.1826416,48.11776123,47.77730713,51.84401855,84.92824707,47.83031616,51.52883301,51.25921021,43.77144775,50.68001709,48.92693481,55.48754272,55.52498779,55.36535034,55.48619995,55.56160889,55.42000732,55.87709961,48.92247925,52.11409912,48.89077148,51.93187866,55.48949585,38.63469849,48.04476318,39.29818115,35.95174561,48.81615601,44.40886841,50.78307495,51.10109863,44.3432251,49.13305054,46.88137207,50.96239624,50.84472046
1400,45.14455566,59.12151489,49.39400635,52.02965698,61.27443848,48.13561401,52.52993164,52.48519287,49.55596313,60.70375977,64.3638855,56.44039307,49.67043457,52.90081177,64.04546509,51.88289795,48.77092896,48.42644653,52.5407959,85.65563354,48.48372803,52.22716675,52.01125488,44.43984375,51.37581787,49.77984009,56.21004639,56.24746094,56.0876709,56.2086731,56.2842041,56.1423584,56.59963379,49.57036743,52.80465088,49.53984985,52.62371216,56.21196899,39.26378784,48.76723633,39.95632324,36.50744019,49.61416016,45.09502563,51.47509155,51.83260498,45.01000366,49.78212891,47.57906494,51.65599976,51.53978882
1550,45.72466431,59.69863281,49.91240845,52.58416138,61.85283813,48.64470825,53.08449707,53.03670654,50.07717285,61.28066406,64.94210205,57.01436768,50.18154297,53.44918213,64.62462769,52.43984375,49.28753052,48.94014893,53.09484253,86.23406372,49.00032959,52.7824646,52.60921631,44.96846924,51.92891846,50.45797119,56.78432617,56.82177124,56.6617981,56.78289185,56.85860596,56.7164856,57.17400513,50.08278809,53.35360107,50.05361328,53.1736084,56.78621826,39.76516113,49.34264526,40.48104248,36.95028076,50.24816284,45.63851318,52.02495728,52.41381226,45.53655396,50.29577026,48.13152466,52.20574341,52.09227905
1700,46.18584595,60.15630493,50.32000122,53.02404175,62.31154785,49.04644165,53.52434692,53.47408447,50.48833618,61.73806152,65.40059814,57.46950684,50.58458862,53.88396606,65.08394775,52.88170776,49.69515381,49.34554443,53.53426514,86.69277344,49.40780029,53.22304688,53.08345947,45.38564453,52.36745605,50.99593506,57.23964844,57.27709351,57.11696777,57.23818359,57.31398926,57.17171631,57.62932739,50.48674927,53.78887329,50.45894775,53.60958252,57.24154053,40.16381226,49.79976807,40.89840088,37.30214844,50.75081787,46.06789551,52.46077881,52.8744751,45.95137939,50.7010437,48.5677124,52.64043579,52.53035889
1850,46.55166016,60.51848755,50.63936768,53.37212524,62.67449341,49.36278687,53.87249146,53.82015381,50.81160889,62.09981689,65.76342163,57.82952271,50.90157471,54.22792969,65.44735107,53.23146973,50.01595459,49.6647583,53.88207397,87.05581055,49.72841797,53.57174072,53.45870361,45.71407471,52.71450195,51.42177734,57.59978638,57.63726196,57.47704468,57.5982605,57.67418823,57.53182373,57.98949585,50.80431519,54.13320313,50.77776489,53.95446167,57.60167847,40.48037109,50.16213379,41.22982178,37.58168945,51.14833984,46.40645752,52.8053833,53.23873291,46.27758179,51.01983032,48.91124878,52.98336182,52.87697754
2050,46.91739299,60.87940877,50.95322062,53.71919149,63.03617757,49.67626343,54.21959839,54.16507365,51.13068034,62.46014811,66.12487183,58.18804321,51.2152242,54.57066243,65.80953369,53.58028564,50.33360189,49.98115438,54.22875367,87.41758627,50.04568888,53.91943766,53.8327067,46.03940226,53.06026612,51.84641927,57.95855102,57.99602661,57.83569743,57.95699463,58.03303426,57.89051717,58.34834188,51.11796468,54.47624105,51.09279785,54.29806926,57.96046346,40.79720459,50.52407227,41.56161906,37.8614034,51.54423421,46.7422526,53.1485026,53.60145467,46.60023396,51.33496501,49.2515096,53.32386678,53.22235515
