Iteration,Backcase,IC_DA9313,IC_DA9313_Backcase,IC_DA9313_TP,IC_MCP,IC_MCP_Backcase,IC_MCP_TP,IC_PM8009_TP,IC_PM8009_backcase,IC_PM8009_chip,IC_PM855,IC_PM855B,IC_PM855B_Backcase,IC_PM855B_TP,IC_PM855L,IC_PM855L_TP,IC_PM855L_backcase,IC_PM855_Backcase,IC_PM855_TP,IC_SM8250_LPDDR5,IC_SM8250_LPDDR5_Backcase,IC_SM8250_LPDDR5_TP,MAIN_CAM_SENSOR,Main_CAM_SENOR_Backcase,Main_CAM_SENOR_TP,Main_Cam_MADA,Pilot_ISP,Pilot_NPU,Pilot_Tsensor0,Pilot_Tsensor2,Pilot_Tsensor3,Pilot_dram,Pilot_pmic,Pilot_pmic_Backcase,Pilot_pmic_TP,Pilot_soc_Backcase,Pilot_soc_TP,Pilot_soc_die,Sceen_ic_TP,Screen,Screen_ic,Screen_ic_Backcase,WIDE_CAM_MADA,WIDE_CAM_SENOR_Backcase,WIDE_CAM_SENOR_TP,WIDE_CAM_SENSOR,ch2,ch4,ch5,ch6,ch7
130,28.12841187,38.3310791,32.70900879,34.59960327,37.24065552,31.21428833,34.70211182,35.38060913,33.13442383,44.22817383,37.83046875,40.06368408,33.51537476,35.96993408,37.93422852,34.22582397,32.12050781,31.75518188,34.8114563,37.85872803,31.91890869,34.53667603,33.36748657,27.29256592,34.24642334,28.40209351,94.21218262,94.52733765,91.53005371,91.34084473,85.82189331,88.50097046,42.65236816,33.46233521,35.95385132,33.56685791,35.95144043,95.79680786,25.85012207,31.2600647,25.95079956,25.35888062,29.55083618,27.61913452,34.73037109,34.04998169,27.6635376,33.83605347,29.74660645,34.66430054,34.51748047
170,29.23833618,39.93239746,34.24065552,36.11068115,38.85793457,32.70534668,36.20015869,36.93407593,34.69909058,45.88292847,39.46547852,41.71471558,35.15493164,37.56014404,39.5503479,35.70873413,33.61531982,33.25078735,36.3170105,39.47078857,33.39483032,36.03017578,35.01607666,28.53457031,35.80169067,30.00203857,95.85823975,96.17427979,93.17833862,92.98919067,87.46639404,90.14473877,44.30278931,35.09356079,37.5446106,35.19234619,37.54949341,97.44338379,26.44289551,32.56865845,26.57723389,25.71907959,31.32952271,28.97435913,36.36379395,35.77388916,28.93706665,35.50179443,31.18828735,36.47359619,36.08501587
200,30.04506836,41.00795898,35.26833496,37.12740479,39.94161377,33.70409546,37.20821533,37.97408447,35.73980103,46.98812256,40.559198,42.81716309,36.23043213,38.61904297,40.63463745,36.71004639,34.62075195,34.25100098,37.32924805,40.55196533,34.3885437,37.03649292,36.14196167,29.47112427,36.84615479,31.18572388,96.95845947,97.27495728,94.27990112,94.09066162,88.56582031,91.24370728,45.40508423,36.16539917,38.60460815,36.26278076,38.61516724,98.54387817,26.92086182,33.48391113,27.07943115,26.0352417,32.5894104,29.98513184,37.45388184,36.93483887,29.88445435,36.5937439,32.2171875,37.66661987,37.13613281
250,31.31325684,42.55889282,36.74041138,38.6005188,41.50042114,35.13765869,38.67009888,39.47030029,37.22060547,48.57039795,42.12902222,44.39486084,37.7418457,40.13320313,42.19603882,38.16707764,36.06786499,35.68755493,38.79540405,42.10878906,35.82207642,38.49736938,37.78771362,30.96572266,38.35213623,33.04284058,98.53463135,98.85152588,95.85744629,95.66802368,90.1411377,92.81844482,46.98302612,37.67296753,40.12081299,37.77004395,40.13955078,100.1203552,27.76186523,34.86831055,27.95852051,26.64748535,34.47637329,31.57723389,39.01107178,38.60344849,31.38018188,38.12365112,33.78395996,39.33751831,38.64934692
310,32.71877441,44.17189941,38.2633606,40.13796387,43.1189209,36.61934814,40.19786987,41.02279053,38.74395142,50.20644531,43.75594482,46.02529297,39.27852783,41.69625244,43.81835327,39.69353638,37.56865845,37.17449341,40.32610474,43.72646484,37.31292114,40.0251709,39.50948486,32.60723267,39.91625366,35.06524048,100.1645752,100.4817139,97.4883667,97.29873047,91.77047119,94.44716797,48.6140686,39.20772705,41.68627319,39.30645142,41.712854,101.7504822,28.78057251,36.36602173,29.02044067,27.44265137,36.46245728,33.30581055,40.6135498,40.32515869,33.01412354,39.67528687,35.4614502,41.0284668,40.21843872
380,34.20775757,45.80599365,39.7973877,41.69957886,44.75707397,38.11095581,41.75197754,42.59261475,40.27321777,51.85631714,45.40001831,47.66900024,40.80706177,43.27077637,45.46065674,41.24892578,39.08086548,38.67336426,41.8819519,45.36452637,38.8199707,41.58001099,41.2529541,34.29958496,41.49761353,37.14614258,101.8084961,102.1258179,99.13286743,98.94313965,93.41402588,96.09017334,50.2585083,40.73604736,43.26317749,40.83770142,43.29680786,103.3944641,29.93267212,37.92974243,30.21993408,28.38643799,38.46001587,35.07125244,42.22106323,42.05120239,34.69542847,41.215448,37.17287598,42.70452271,41.80291138
460,35.72780762,47.4190918,41.30544434,43.24501953,46.37359009,39.57827148,43.29195557,44.14058838,41.77376709,53.47963867,47.02074585,49.28527222,42.29760132,44.81862793,47.08150635,42.79219971,40.56820068,40.14916382,43.42254028,46.98128662,40.30578003,43.12120972,42.96849976,35.96462402,43.05635986,39.19805298,103.4251343,103.7424866,100.7496887,100.5599609,95.03048096,97.70604858,51.87563477,42.22747192,44.81325684,42.33236084,44.8527771,105.0111023,31.16384277,39.51064453,31.50130615,29.42775879,40.40200195,36.79577026,43.79500732,43.737146,36.34966431,42.71456299,38.85402832,44.32161865,43.36303101
550,37.23189697,48.98031006,42.75814209,44.74282227,47.93782959,40.99263916,44.78615723,45.63695679,43.21795044,55.0468689,48.58770142,50.84542236,43.72619019,46.31194458,48.64968262,44.29058228,42.0017334,41.57268677,44.91665039,48.54595337,41.73973999,44.61678467,44.61953125,37.54830322,44.56191406,41.1585022,104.9856201,105.303064,102.3101746,102.1205994,96.5909668,99.26604614,53.4366394,43.65767822,46.30849609,43.76543579,46.35296021,106.5716492,32.4190918,41.0659729,32.80812988,30.51122437,42.24279175,38.42748413,45.30767212,45.35250244,37.92458496,44.14949951,40.45900879,45.86507568,44.86895142
650,38.67998657,50.46364746,44.13146362,46.16668091,49.42409668,42.33019409,46.20806274,47.05730591,44.58324585,56.53359375,50.07561646,52.32549438,45.07314453,47.72771606,50.13921509,45.71682129,43.35750732,42.91973267,46.33797607,50.03261719,43.09710083,46.03994141,46.17824707,39.01772461,45.98952637,42.98760376,106.4659668,106.7834717,103.7904297,103.600946,98.07137451,100.7460571,54.91744385,45.00649414,47.72600708,45.11678467,47.77434692,108.0520264,33.6496521,42.55916748,34.0901123,31.58605347,43.95455322,39.93670044,46.73723755,46.87426147,39.38799438,45.50118408,41.95797119,47.3199707,46.29622803
750,39.93169556,51.73482666,45.30346069,47.38701782,50.6980835,43.47078857,47.4274231,48.27333984,45.74901733,57.80666504,51.35067139,53.59261475,46.22072754,48.93892822,51.41570435,46.94017944,44.51375732,44.06893311,47.55651245,51.30687866,44.25527344,47.26046143,47.50786743,40.25112305,47.2109314,44.5317627,107.7332703,108.0507446,105.0575195,104.8681885,99.33876953,102.0129944,56.18520508,46.15612183,48.93856201,46.26851807,48.98977051,109.3193298,34.72399292,43.8477417,35.21010742,32.53041992,45.39818726,41.20159302,47.95736084,48.17067871,40.61712036,46.65258179,43.22411499,48.55574951,47.51690063
850,41.01101074,52.82238159,46.30196533,48.43166504,51.78804932,44.44255981,48.47158203,49.31347046,46.74346313,58.89495239,52.44130859,54.67568359,47.1980835,49.97423706,52.50789795,47.98818359,45.49935303,45.04836426,48.59990845,52.39714966,45.24260864,48.30574951,48.64202271,41.29030762,48.25527344,45.83983765,108.8163086,109.133844,106.1403137,105.9512573,100.4219604,103.0958191,57.26876221,47.13564453,49.97490845,47.24981079,50.02834473,110.4023376,35.65566406,44.95687256,36.18206177,33.3520752,46.62044678,42.26680908,48.99874268,49.27510986,41.65270386,47.63323364,44.29589233,49.60546265,48.56044922
950,41.93901978,53.75039063,47.15099487,49.32366333,52.71828613,45.26958618,49.36342773,50.20089111,47.59038696,59.82317505,53.37200317,55.59899292,48.02929077,50.85683594,53.44008789,48.88366089,46.33831177,45.88207397,49.49083862,53.32763062,46.08291016,49.19869385,49.60827026,42.16787109,49.14614258,46.94970093,109.7395569,110.0570923,107.0633484,106.874353,101.3453003,104.0188843,58.19255981,47.96889648,50.85845337,48.08446655,50.91359863,111.3255554,36.45946655,45.90856323,37.02114258,34.06231079,47.65688477,43.16625366,49.8855835,50.21468506,42.52706299,48.46727905,45.20394287,50.49239502,49.45043335
1100,43.05968628,54.86965332,48.1737915,50.39971313,53.8401123,46.27028809,50.43978271,51.2708374,48.61080322,60.9421936,54.49419556,56.71254883,49.03200684,51.92113647,54.56398926,49.96398315,47.35350952,46.89052734,50.56615601,54.44973145,47.09911499,50.27608643,50.76928101,43.2121521,50.21959839,48.27211914,110.8529907,111.1705872,108.1764771,107.9877258,102.4588867,105.1321655,59.30654297,48.97329102,51.92369995,49.08965454,51.98064575,112.4389587,37.43056641,47.05727539,38.03545532,34.9218689,48.89275513,44.2350708,50.95354614,51.34423218,43.57064209,49.4722229,46.28911743,51.56716309,50.52272949
1250,43.9571167,55.76424561,48.98693237,51.25930176,54.73690186,47.06710205,51.2998291,52.12554321,49.42369995,61.8364502,55.39116821,57.60228882,49.83007202,52.77108154,55.46239624,50.82723389,48.16134033,47.69353638,51.42513428,55.3467041,47.90764771,51.13692627,51.69616089,44.03927002,51.07692871,49.32460938,111.7426392,112.0602051,109.0658813,108.8772522,103.3486572,106.0216614,60.19674072,49.77294312,52.77434692,49.89022217,52.83275757,113.3286072,38.20827637,47.97731934,38.84829102,35.61004028,49.87664185,45.08226929,51.8059021,52.24562988,44.39696655,50.2725769,47.15126953,52.42269287,51.37908325
1400,44.67437134,56.47860107,49.63167725,51.9453064,55.45308838,47.69991455,51.98616943,52.8076416,50.07012329,62.55043945,56.10747681,58.31270752,50.46383057,53.44924316,56.17980347,51.51625977,48.80251465,48.33132324,52.11083374,56.06307373,48.54934082,51.82406006,52.43575439,44.69442139,51.76094971,50.16280518,112.4529663,112.7705627,109.7759338,109.5875183,104.0590759,106.7318665,60.90743408,50.40822754,53.45314941,50.52663574,53.51262817,114.0389038,38.82958374,48.71270142,39.49801025,36.15929565,50.6602417,45.75423584,52.48568115,52.96471558,45.05068359,50.90877686,47.83577881,53.10366211,52.06228027
1550,45.24624023,57.04720459,50.14067993,52.49129639,56.02315674,48.20079956,52.53249512,53.35045776,50.58196411,63.11855469,56.67754517,58.87798462,50.96526489,53.98891602,56.75072632,52.06481323,49.30980835,48.83632813,52.65645752,56.63323364,49.05697021,52.37099609,53.02425537,45.21264038,52.30526123,50.82946167,113.0182129,113.3357788,110.3409973,110.1526733,104.6244141,107.296991,61.47295532,50.91088257,53.99331055,51.03057251,54.05367432,114.6041504,39.32473145,49.29891357,40.01610718,36.5967041,51.2831665,46.28661499,53.02642212,53.53661499,45.56694946,51.41243896,48.37786255,53.64504395,52.60592041
1700,45.70122681,57.49880371,50.54128418,52.92498169,56.47594604,48.59649048,52.96639404,53.78161011,50.98619995,63.56972656,57.13027344,59.32683716,51.3611084,54.41744385,57.20421753,52.50063477,49.71056519,49.23528442,53.08995972,57.08614502,49.45778809,52.80550537,53.4916626,45.62203369,52.73751221,51.35872803,113.4670654,113.7846619,110.7896667,110.6014648,105.0733276,107.7457825,61.922052,51.30755005,54.42226563,51.42852173,54.48327026,115.0529724,39.71901855,49.76519165,40.4286438,36.94515381,51.77755127,46.70775757,53.45568237,53.99056396,45.97420654,51.81026611,48.80632935,54.07387695,53.03762207
1850,46.06243286,57.85646973,50.85515747,53.26848755,56.83443604,48.90825806,53.31005249,54.12294922,51.30410156,63.92684326,57.48870239,59.68215332,51.6725708,54.75664673,57.56328735,52.84588013,50.02611694,49.54970703,53.43319092,57.4447876,49.77330933,53.14968262,53.8618103,45.94451294,53.07967529,51.77807007,113.8223511,114.1399475,111.1448303,110.9566895,105.4286743,108.1010376,62.27752075,51.61953125,54.76177368,51.7416626,54.8232666,115.4082275,40.03200684,50.13509521,40.75628052,37.22173462,52.16887817,47.04000244,53.7953125,54.34981689,46.29448853,52.12325439,49.14391479,54.41210327,53.37938843
2050,46.44353638,58.23212077,51.18104451,53.62953084,57.21106364,49.23438924,53.67129924,54.48163249,51.63531901,64.30180257,57.86512655,60.0552002,51.99768473,55.11292928,57.94052531,53.20891724,50.35578817,49.87848307,53.79399007,57.82157796,50.10293986,53.5115804,54.2508077,46.28195597,53.43921305,52.21943563,114.1952759,114.512913,111.5176737,111.3296956,105.8017212,108.4739217,62.65073039,51.94476725,55.11838175,52.06807861,55.18040365,115.7812337,40.36261393,50.52486572,41.10234985,37.51388957,52.58021444,47.38810628,54.15183919,54.72689209,46.62932739,52.44979248,49.49698283,54.76570028,53.7384786
