Iteration,Backcase,IC_DA9313,IC_DA9313_Backcase,IC_DA9313_TP,IC_MCP,IC_MCP_Backcase,IC_MCP_TP,IC_PM8009_TP,IC_PM8009_backcase,IC_PM8009_chip,IC_PM855,IC_PM855B,IC_PM855B_Backcase,IC_PM855B_TP,IC_PM855L,IC_PM855L_TP,IC_PM855L_backcase,IC_PM855_Backcase,IC_PM855_TP,IC_SM8250_LPDDR5,IC_SM8250_LPDDR5_Backcase,IC_SM8250_LPDDR5_TP,MAIN_CAM_SENSOR,Main_CAM_SENOR_Backcase,Main_CAM_SENOR_TP,Main_Cam_MADA,Pilot_ISP,Pilot_NPU,Pilot_Tsensor0,Pilot_Tsensor2,Pilot_Tsensor3,Pilot_dram,Pilot_pmic,Pilot_pmic_Backcase,Pilot_pmic_TP,Pilot_soc_Backcase,Pilot_soc_TP,Pilot_soc_die,Sceen_ic_TP,Screen,Screen_ic,Screen_ic_Backcase,WIDE_CAM_MADA,WIDE_CAM_SENOR_Backcase,WIDE_CAM_SENOR_TP,WIDE_CAM_SENSOR,ch2,ch4,ch5,ch6,ch7
130,25.165125,25.188348,25.095911,25.212213,25.182397,25.090845,25.214838,25.191797,25.093378,25.160547,25.170038,25.169519,25.084772,25.173914,25.174768,25.226923,25.096582,25.092889,25.212274,25.185114,25.098413,25.22085,25.143976,25.031396,25.343774,25.041101,25.169275,25.169092,25.168207,25.168542,25.169763,25.170679,25.169031,25.085474,25.174768,25.087,25.17196,25.169153,25.344751,25.34469,58.610681,25.165094,25.044519,25.137567,25.261224,25.126001,25.040033,25.084467,25.058191,25.111841,25.178461
170,25.286157,25.298181,25.17608,25.326105,25.29165,25.170221,25.33111,25.299707,25.172205,25.262994,25.275964,25.273737,25.159174,25.277277,25.281702,25.345117,25.178094,25.173456,25.327631,25.294763,25.181573,25.337701,25.235925,25.065332,25.493585,25.084985,25.273218,25.273035,25.271844,25.272333,25.273889,25.274988,25.273157,25.159998,25.27804,25.161523,25.273859,25.273065,25.494226,25.494135,59.09173,25.286157,25.091821,25.229822,25.389978,25.212427,25.079919,25.157922,25.110376,25.193597,25.282495
200,25.385126,25.385919,25.244958,25.415704,25.379083,25.238855,25.422418,25.385553,25.240015,25.346185,25.361475,25.357843,25.22381,25.360193,25.367792,25.437463,25.248132,25.242975,25.418176,25.38244,25.252954,25.429315,25.311151,25.097681,25.606165,25.126062,25.357141,25.356897,25.355554,25.356104,25.357874,25.359155,25.357172,25.224756,25.360803,25.226038,25.355676,25.356989,25.606561,25.60647,59.36123,25.385126,25.135675,25.306909,25.489099,25.284082,25.116907,25.221674,25.157037,25.262476,25.365686
250,25.559717,25.539575,25.374353,25.570337,25.5328,25.368829,25.579309,25.535181,25.367792,25.494531,25.512994,25.506952,25.347223,25.506311,25.519983,25.595728,25.379816,25.37417,25.574243,25.53634,25.386591,25.586572,25.447351,25.168329,25.790369,25.213739,25.505914,25.50567,25.504022,25.504694,25.506799,25.508142,25.506128,25.348169,25.506738,25.348627,25.50033,25.505762,25.790582,25.790491,59.686273,25.559717,25.227686,25.445398,25.656274,25.415582,25.195154,25.343439,25.251031,25.390436,25.511987
310,25.770105,25.727014,25.539392,25.75686,25.720605,25.534998,25.767816,25.71734,25.531122,25.67782,25.69906,25.690302,25.506647,25.685205,25.706628,25.785486,25.54754,25.541742,25.761987,25.724176,25.556268,25.775446,25.618494,25.271753,26.003137,25.33999,25.688928,25.688715,25.686823,25.687646,25.689966,25.69137,25.689417,25.507349,25.685449,25.506647,25.677972,25.688745,26.00332,26.003229,59.985223,25.770135,25.357751,25.615686,25.853967,25.582361,25.30697,25.50097,25.379694,25.553766,25.690881
380,26.006738,25.942255,25.734155,25.969385,25.936365,25.731073,25.981927,25.92605,25.724176,25.889978,25.91366,25.902185,25.696497,25.89129,25.921655,26.000696,25.74502,25.73916,25.975519,25.939996,25.755396,25.989893,25.820398,25.409204,26.237634,25.50564,25.900537,25.900323,25.898187,25.899164,25.901636,25.903131,25.901208,25.696832,25.891443,25.694574,25.883081,25.900354,26.23797,26.237878,60.265466,26.006799,25.525537,25.809656,26.07583,25.780115,25.452692,25.688867,25.541925,25.747919,25.89715
460,26.259607,26.177515,25.950403,26.200372,26.172296,25.94845,26.214197,26.154077,25.938776,26.123254,26.148889,26.134821,25.908685,26.117181,26.157251,26.233942,25.9638,25.957849,26.20733,26.175897,25.975427,26.222437,26.046136,25.577509,26.486047,25.706903,26.132959,26.132745,26.130457,26.131494,26.134119,26.135583,26.133844,25.908502,26.117242,25.904718,26.108301,26.132715,26.486719,26.486597,60.531488,26.259729,25.726404,26.01803,26.314539,26.001825,25.628564,25.899286,25.73269,25.96557,26.123346
550,26.519525,26.424402,26.179376,26.441827,26.419885,26.178064,26.456628,26.393304,26.166193,26.368921,26.396021,26.379633,26.134393,26.354578,26.404657,26.477106,26.19491,26.188776,26.449335,26.423364,26.207452,26.465051,26.2875,25.769922,26.741144,25.935846,26.377588,26.377405,26.374994,26.376123,26.37887,26.380273,26.378717,26.1336,26.354639,26.128259,26.345422,26.377405,26.74209,26.741968,60.78515,26.519647,25.952203,26.231836,26.562006,26.23913,25.827478,26.123407,25.944391,26.198083,26.361353
650,26.77865,26.674677,26.412744,26.685999,26.67077,26.411523,26.701379,26.635797,26.398065,26.618555,26.646814,26.628351,26.365015,26.595667,26.655725,26.72265,26.430017,26.423517,26.693903,26.67428,26.443109,26.710107,26.53573,25.977716,26.995691,26.182489,26.626245,26.626062,26.62356,26.62475,26.627557,26.6289,26.627496,26.363611,26.595789,26.356897,26.58642,26.626031,26.997003,26.996881,61.026544,26.778833,26.193079,26.443567,26.810876,26.483362,26.040643,26.352716,26.168176,26.437067,26.603174
750,27.010217,26.901056,26.624536,26.906519,26.897729,26.622766,26.922174,26.855005,26.608484,26.84469,26.873743,26.853601,26.574609,26.813928,26.882837,26.944086,26.642969,26.636011,26.914575,26.901178,26.656335,26.931085,26.762659,26.173944,27.223596,26.415002,26.851465,26.851312,26.848688,26.849939,26.852808,26.85415,26.852808,26.572565,26.814111,26.564722,26.804651,26.851251,27.225244,27.225122,61.236536,27.010431,26.418604,26.630792,27.034753,26.706506,26.240808,26.561273,26.376459,26.654901,26.822229
850,27.216638,27.104639,26.815271,27.104578,27.10177,26.812677,27.120386,27.052118,26.798059,27.048212,27.077814,27.056299,26.763483,27.010187,27.087091,27.142877,26.834558,26.827051,27.112634,27.105249,26.848047,27.12951,26.968164,26.355646,27.427179,26.630243,27.054163,27.05401,27.051385,27.052667,27.055505,27.056787,27.055597,26.760919,27.010461,26.752283,27.001123,27.05401,27.429132,27.428979,61.420709,27.216913,26.626306,26.79574,27.235376,26.908594,26.42547,26.749384,26.567377,26.851892,27.019434
950,27.400415,27.286951,26.986353,27.281824,27.28454,26.982721,27.297693,27.228601,26.968103,27.230615,27.260645,27.238031,26.932855,27.18606,27.270074,27.320581,27.006158,26.998071,27.28988,27.287958,27.019678,27.307001,27.153162,26.521661,27.60885,26.826929,27.235895,27.235712,27.232996,27.234399,27.237268,27.238428,27.23736,26.929834,27.186395,26.920526,27.177179,27.235651,27.611017,27.610925,61.583154,27.40072,26.815424,26.941064,27.414697,27.090479,26.593774,26.918146,26.740778,27.028955,27.196161
1100,27.633051,27.518671,27.203729,27.506982,27.516748,27.198541,27.522882,27.452905,27.184198,27.462549,27.493005,27.468988,27.148248,27.409631,27.502649,27.54635,27.224023,27.215173,27.514978,27.520166,27.237512,27.532404,27.389398,26.736169,27.838892,27.081384,27.466913,27.46676,27.464044,27.465387,27.468286,27.469446,27.468439,27.144708,27.41012,27.134607,27.401147,27.466669,27.841394,27.841302,61.787225,27.633417,27.059167,27.124658,27.642236,27.322504,26.810632,27.132867,26.963586,27.254572,27.420984
1250,27.828943,27.714594,27.387628,27.69726,27.713068,27.380762,27.713037,27.64248,27.366998,27.658655,27.689447,27.664301,27.330408,27.598535,27.699213,27.737054,27.408105,27.398523,27.705103,27.716486,27.421533,27.722833,27.589624,26.919275,28.032892,27.29873,27.662256,27.662103,27.659326,27.66073,27.66366,27.664728,27.663843,27.32641,27.599237,27.315759,27.590387,27.662042,28.03573,28.035577,61.958185,27.82934,27.266992,27.27749,27.834314,27.519189,26.995447,27.314508,27.153162,27.445642,27.610986
1400,27.993799,27.879785,27.542719,27.857599,27.878595,27.534235,27.873346,27.802393,27.521143,27.82406,27.855127,27.829065,27.483972,27.757867,27.865045,27.897882,27.563257,27.552972,27.865381,27.882074,27.576685,27.883295,27.758813,27.07467,28.196375,27.483331,27.82702,27.826898,27.82406,27.825494,27.828455,27.829462,27.828638,27.479608,27.75863,27.468591,27.750024,27.826807,28.199396,28.199243,62.101984,27.994226,27.44317,27.404596,27.99621,27.685297,27.152185,27.467737,27.313776,27.606866,27.771265
1550,28.132501,28.018915,27.673364,27.992609,28.017999,27.663293,28.008325,27.936945,27.651056,27.963342,27.994592,27.967828,27.613306,27.892053,28.004633,28.033167,27.693781,27.682886,28.000299,28.021448,27.707117,28.018427,27.901392,27.205957,28.333856,27.639459,27.965753,27.965662,27.962793,27.964258,27.967218,27.968225,27.967432,27.608636,27.892877,27.597284,27.884424,27.96557,28.337122,28.337,62.22265,28.132928,27.592035,27.510461,28.132379,27.825281,27.28454,27.596674,27.449335,27.742578,27.906213
1700,28.249017,28.135889,27.783258,28.106134,28.135217,27.771661,28.12182,28.050134,27.760309,28.080469,28.111932,28.084467,27.721979,28.004877,28.122064,28.146936,27.803461,27.792017,28.113733,28.138635,27.816827,28.131982,28.021417,27.316614,28.449487,27.771082,28.082483,28.082361,28.079462,28.080957,28.083948,28.084894,28.084131,27.717157,28.005762,27.705591,27.997461,28.082269,28.452905,28.452783,62.324091,28.249506,27.717523,27.598749,28.246973,27.943079,27.39599,27.705164,27.563562,27.856805,28.019708
1850,28.346979,28.234247,27.875635,28.201593,28.233759,27.862726,28.217157,28.145227,27.852197,28.178949,28.210535,28.18255,27.813318,28.099664,28.220758,28.242578,27.895593,27.8836,28.20907,28.237238,27.908868,28.227472,28.122339,27.409753,28.546716,27.881982,28.180566,28.180444,28.177606,28.179041,28.182031,28.182947,28.182184,27.808282,28.100671,27.796594,28.092462,28.180383,28.550287,28.550165,62.409479,28.347528,27.823083,27.67251,28.343195,28.042108,27.489771,27.79635,27.659662,27.952753,28.115106
2050,28.451135,28.33877,27.973749,28.302972,28.338495,27.959436,28.318536,28.246301,27.949792,28.283563,28.315363,28.286768,27.910333,28.200433,28.325647,28.344202,27.993433,27.980951,28.310449,28.341943,28.006677,28.328943,28.229639,27.508752,28.649988,27.999994,28.284814,28.284692,28.281793,28.283289,28.286279,28.287164,28.286462,27.905206,28.201501,27.893335,28.193506,28.284601,28.653741,28.653619,62.500177,28.451654,27.935419,27.751428,28.445612,28.147363,27.589441,27.893182,27.761774,28.054681,28.216486
