Iteration,Backcase,IC_DA9313,IC_DA9313_Backcase,IC_DA9313_TP,IC_MCP,IC_MCP_Backcase,IC_MCP_TP,IC_PM8009_TP,IC_PM8009_backcase,IC_PM8009_chip,IC_PM855,IC_PM855B,IC_PM855B_Backcase,IC_PM855B_TP,IC_PM855L,IC_PM855L_TP,IC_PM855L_backcase,IC_PM855_Backcase,IC_PM855_TP,IC_SM8250_LPDDR5,IC_SM8250_LPDDR5_Backcase,IC_SM8250_LPDDR5_TP,MAIN_CAM_SENSOR,Main_CAM_SENOR_Backcase,Main_CAM_SENOR_TP,Main_Cam_MADA,Pilot_ISP,Pilot_NPU,Pilot_Tsensor0,Pilot_Tsensor2,Pilot_Tsensor3,Pilot_dram,Pilot_pmic,Pilot_pmic_Backcase,Pilot_pmic_TP,Pilot_soc_Backcase,Pilot_soc_TP,Pilot_soc_die,Sceen_ic_TP,Screen,Screen_ic,Screen_ic_Backcase,WIDE_CAM_MADA,WIDE_CAM_SENOR_Backcase,WIDE_CAM_SENOR_TP,WIDE_CAM_SENSOR,ch2,ch4,ch5,ch6,ch7
130,25.550806,27.664484,26.438745,26.26571,27.071527,26.165277,26.295801,26.343469,26.4862,95.948907,27.529352,27.209528,26.520258,26.404382,28.092096,26.230676,26.337305,26.262659,26.302942,27.49801,26.284723,26.267511,26.100244,25.343469,25.794031,25.458185,27.7828,27.776361,27.689966,27.738062,27.86709,27.658472,27.538049,26.5039,26.397852,26.491785,26.389825,27.763513,25.828607,25.82876,25.134882,25.550897,25.586359,25.375482,26.044855,26.152521,25.413446,26.526056,25.772394,26.205377,26.237512
170,25.721429,27.906366,26.679315,26.49444,27.316553,26.404932,26.523279,26.578973,26.732996,96.199579,27.777917,27.459314,26.783533,26.645898,28.337457,26.455225,26.573633,26.502588,26.531427,27.741846,26.51806,26.494043,26.343469,25.523218,25.985651,25.682245,28.031763,28.025446,27.939294,27.98736,28.115808,27.906946,27.787714,26.764642,26.639215,26.749109,26.631921,28.012537,26.021387,26.02157,25.224756,25.721552,25.834406,25.520715,26.257074,26.40661,25.601343,26.791162,25.987726,26.474268,26.474146
200,25.845331,28.069635,26.839594,26.649408,27.481317,26.564264,26.67724,26.737665,26.895898,96.367334,27.944482,27.626917,26.954889,26.807733,28.502466,26.607813,26.731744,26.661859,26.68609,27.90603,26.67431,26.647577,26.511072,25.660303,26.120386,25.85061,28.198907,28.192712,28.106683,28.154779,28.282861,28.073907,27.955286,26.934564,26.80108,26.917261,26.794458,28.179742,26.156702,26.156885,25.298273,25.845514,26.013605,25.628046,26.40304,26.579614,25.741998,26.963678,26.141534,26.654321,26.634149
250,26.040918,28.306696,27.068414,26.87597,27.719812,26.791559,26.902338,26.968073,27.126794,96.608911,28.18493,27.868433,27.194269,27.041193,28.741449,26.831812,26.958307,26.889154,26.91189,28.144098,26.898676,26.8724,26.758936,25.882837,26.325983,26.119867,28.440118,28.433984,28.348077,28.396173,28.523889,28.314844,28.196771,27.172235,27.034784,27.153223,27.029108,28.420984,26.362939,26.363123,25.430261,26.041132,26.288141,25.794092,26.620447,26.831445,25.96673,27.204401,26.377405,26.90954,26.866846
310,26.259943,28.556451,27.307123,27.115686,27.970544,27.027643,27.14068,27.210382,27.366205,96.861688,28.437097,28.121179,27.438959,27.285547,28.992792,27.069727,27.195398,27.125787,27.15072,28.394617,27.133875,27.110712,27.02218,26.13241,26.551324,26.418817,28.692804,28.6867,28.600946,28.649011,28.776483,28.567377,28.449579,27.415674,27.279382,27.395532,27.274774,28.6737,26.588861,26.589044,25.593683,26.260187,26.583551,25.977197,26.854059,27.095667,26.21676,27.45025,26.633752,27.172174,27.111749
380,26.495508,28.813501,27.551416,27.363184,28.228296,27.268518,27.387079,27.459497,27.61004,97.120599,28.695886,28.379999,27.68548,27.535699,29.251123,27.316064,27.438562,27.367517,27.397455,28.652277,27.375543,27.357263,27.29342,26.396021,26.790338,26.732629,28.951685,28.945581,28.859918,28.907953,29.035303,28.826074,28.70849,27.661432,27.52984,27.640619,27.526117,28.932581,26.828271,26.828485,25.783075,26.495782,26.887476,26.17019,27.097986,27.36535,26.479913,27.697687,26.900507,27.436945,27.363245
460,26.740839,29.073145,27.797388,27.613794,28.488458,27.510461,27.636774,27.710779,27.854822,97.381067,28.95675,28.640497,27.931024,27.787317,29.511896,27.566156,27.683771,27.610681,27.647424,28.912408,27.619562,27.607141,27.566614,26.662653,27.037164,27.049432,29.212213,29.206171,29.120569,29.168573,29.295801,29.086511,28.96911,27.906427,27.781793,27.885248,27.778955,29.19317,27.075433,27.075616,25.99093,26.741144,27.190454,26.366998,27.347192,27.635217,26.746057,27.94375,27.169275,27.699579,27.616663
550,26.989587,29.330927,28.041101,27.863031,28.74679,27.749994,27.885339,27.960138,28.096826,97.639154,29.215509,28.898462,28.17251,28.036554,29.770715,27.81521,27.926996,27.851587,27.896082,29.17074,27.861871,27.855951,27.836511,26.92428,27.286066,27.360223,29.4703,29.464288,29.378625,29.426691,29.553918,29.344476,29.227197,28.147668,28.031274,28.126276,28.029016,29.451257,27.32464,27.324792,26.209253,26.989984,27.485956,26.562891,27.596582,27.900781,27.007562,28.185693,27.433527,27.957025,27.867792
650,27.235864,29.582758,28.278955,28.106775,28.999048,27.983484,28.128595,28.203577,28.332666,97.890924,29.468073,29.150079,28.407007,28.279474,30.023462,28.059106,28.164331,28.086389,28.139368,29.423059,28.098535,28.099481,28.098688,27.175531,27.531702,27.659052,29.722009,29.715967,29.630365,29.678369,29.805566,29.596094,29.478876,28.381982,28.274469,28.360437,28.272791,29.702966,27.570581,27.570795,26.430505,27.236322,27.769312,26.753748,27.841394,28.158258,27.259088,28.420404,27.68847,28.206232,28.112634
750,27.455438,29.806024,28.489587,28.322778,29.222681,28.189813,28.344293,28.419183,28.541406,98.113885,29.691888,29.37298,28.613947,28.494623,30.247491,28.275323,28.374414,28.294,28.355127,29.646661,28.308099,28.315424,28.32995,27.39425,27.750543,27.91958,29.945001,29.938959,29.853296,29.901392,30.028589,29.819025,29.701837,28.588861,28.489771,28.567346,28.488519,29.925928,27.789575,27.789758,26.630273,27.455896,28.016351,26.920557,28.058862,28.385278,27.478479,28.627435,27.911676,28.426324,28.329309
850,27.651025,30.004175,28.676538,28.51449,29.421106,28.372644,28.535883,28.610468,28.726526,98.311609,29.890558,29.570673,28.797052,28.685388,30.446283,28.467462,28.560693,28.47796,28.546564,29.845209,28.493951,28.507166,28.534509,27.58584,27.945367,28.148035,30.142755,30.136713,30.051019,30.099146,30.226343,30.016748,29.899591,28.772089,28.680688,28.750635,28.679773,30.123712,27.984613,27.984827,26.809625,27.651544,28.233179,27.066919,28.252161,28.586023,27.670831,28.810754,28.108026,28.620966,28.521387
950,27.82522,30.180109,28.842584,28.684747,29.597375,28.534692,28.706049,28.780267,28.890894,98.487146,30.066888,29.746149,28.959436,28.8547,30.622766,28.638055,28.725946,28.641046,28.71673,30.021448,28.658899,28.677454,28.715753,27.754358,28.118829,28.349268,30.318262,30.31228,30.226617,30.274683,30.40188,30.192285,30.075159,28.934564,28.850122,28.913293,28.849451,30.299188,28.158228,28.158411,26.970026,27.8258,28.424249,27.195673,28.423975,28.763818,27.840112,28.973322,28.281274,28.79342,28.691919
1100,28.044611,30.397882,29.048486,28.896326,29.81579,28.736841,28.917505,28.990717,29.094812,98.704401,30.285486,29.963129,29.161249,29.064417,30.841547,28.850214,28.931299,28.844324,28.928094,30.239832,28.86413,28.889246,28.940454,27.963464,28.336023,28.599329,30.535211,30.529169,30.443445,30.491602,30.61886,30.409113,30.29223,29.136377,29.059961,29.114954,29.059534,30.516107,28.375635,28.375818,27.17312,28.045221,28.661279,27.360925,28.638269,28.983484,28.050378,29.175012,28.49624,29.004175,28.903284
1250,28.229456,30.583368,29.222894,29.0758,30.00155,28.907312,29.097009,29.169641,29.267694,98.889307,30.471368,30.148004,29.331873,29.242578,31.027551,29.030176,29.104883,29.015924,29.107416,30.425653,29.037561,29.068842,29.130731,28.138391,28.519586,28.808862,30.720117,30.714105,30.628351,30.676508,30.803796,30.594019,30.477136,29.307153,29.238336,29.285791,29.238123,30.701044,28.559351,28.559534,27.344171,28.230096,28.860254,27.497705,28.819696,29.170068,28.226343,29.345728,28.676965,29.185052,29.082727
1400,28.385095,30.740106,29.370264,29.227441,30.158533,29.050806,29.24859,29.320734,29.41366,99.045557,30.628351,30.304224,29.475946,29.393243,31.184808,29.182214,29.251276,29.160486,29.258997,30.582666,29.183771,29.220636,29.291406,28.285303,28.674524,28.985071,30.876428,30.870416,30.784631,30.832819,30.960107,30.750269,30.633478,29.451349,29.389063,29.4302,29.389124,30.857355,28.714441,28.714624,27.488123,28.385828,29.027856,27.611139,28.972955,29.327722,28.37417,29.489954,28.829126,29.33819,29.234338
1550,28.51626,30.872247,29.49447,29.355249,30.290918,29.171533,29.376367,29.448175,29.53689,99.177332,30.760767,30.435938,29.597284,29.520227,31.317316,29.310327,29.374353,29.282068,29.386713,30.715051,29.306818,29.348505,29.426843,28.408929,28.805078,29.133447,31.008203,31.002191,30.916406,30.964563,31.091882,30.882013,30.765192,29.572839,29.516168,29.551965,29.516382,30.989099,28.845056,28.84527,27.609308,28.516992,29.169122,27.705499,29.102075,29.460626,28.498468,29.611475,28.957269,29.467279,29.362146
1700,28.626581,30.983484,29.599023,29.462823,30.402368,29.272821,29.483911,29.555414,29.640588,99.288324,30.872186,30.546838,29.699304,29.627161,31.428888,29.418207,29.477777,29.384149,29.494257,30.826471,29.41015,29.456201,29.540857,28.512903,28.914972,29.258356,31.119135,31.113123,31.027307,31.075525,31.202844,30.992944,30.876123,29.675073,29.623132,29.654443,29.623499,31.100061,28.955133,28.955286,27.711298,28.627344,29.288049,27.784296,29.210748,29.572534,28.602991,29.713708,29.065118,29.575861,29.469751
1850,28.719415,31.077081,29.686914,29.553308,30.496057,29.357813,29.574365,29.645624,29.727869,99.381586,30.965967,30.6401,29.785059,29.717035,31.52276,29.508905,29.5646,29.469812,29.584772,30.920221,29.496942,29.546777,29.636743,28.600366,29.007471,29.363489,31.212457,31.206445,31.120599,31.168817,31.296106,31.086237,30.969476,29.761011,29.713159,29.740686,29.713586,31.193353,29.047693,29.047906,27.797052,28.720209,29.388147,27.850153,29.30224,29.66662,28.69082,29.799707,29.155817,29.667139,29.560236
2050,28.814386,31.165216,29.771814,29.640192,30.584955,29.441919,29.66134,29.7315,29.811914,99.469537,31.054987,30.727655,29.867975,29.802148,31.611841,29.596307,29.649438,29.554193,29.671564,31.008966,29.581995,29.633875,29.729059,28.688287,29.099542,29.469141,31.299677,31.293665,31.207788,31.256067,31.383386,31.173425,31.05697,29.843958,29.798273,29.823389,29.79873,31.280603,29.139825,29.140009,27.886346,28.815179,29.486963,27.921228,29.391534,29.755396,28.779047,29.88241,29.245355,29.748376,29.646509
