Iteration,Backcase,IC_DA9313,IC_DA9313_Backcase,IC_DA9313_TP,IC_MCP,IC_MCP_Backcase,IC_MCP_TP,IC_PM8009_TP,IC_PM8009_backcase,IC_PM8009_chip,IC_PM855,IC_PM855B,IC_PM855B_Backcase,IC_PM855B_TP,IC_PM855L,IC_PM855L_TP,IC_PM855L_backcase,IC_PM855_Backcase,IC_PM855_TP,IC_SM8250_LPDDR5,IC_SM8250_LPDDR5_Backcase,IC_SM8250_LPDDR5_TP,MAIN_CAM_SENSOR,Main_CAM_SENOR_Backcase,Main_CAM_SENOR_TP,Main_Cam_MADA,Pilot_ISP,Pilot_NPU,Pilot_Tsensor0,Pilot_Tsensor2,Pilot_Tsensor3,Pilot_dram,Pilot_pmic,Pilot_pmic_Backcase,Pilot_pmic_TP,Pilot_soc_Backcase,Pilot_soc_TP,Pilot_soc_die,Sceen_ic_TP,Screen,Screen_ic,Screen_ic_Backcase,WIDE_CAM_MADA,WIDE_CAM_SENOR_Backcase,WIDE_CAM_SENOR_TP,WIDE_CAM_SENSOR,ch2,ch4,ch5,ch6,ch7
130,25.481439,26.97085,26.147729,26.478418,26.813318,25.939813,26.495569,26.597894,26.217798,27.735437,26.884332,27.205072,26.284052,26.688531,26.898615,26.422662,26.059473,26.020197,26.511591,26.901331,26.036615,26.470758,26.256372,25.365015,25.897424,25.505884,33.791162,34.624719,33.523187,33.798456,32.322717,37.277948,27.545221,26.274957,26.685022,26.292627,26.681207,34.784875,25.930566,25.93075,25.156946,25.481531,25.669336,25.326288,26.186487,26.356866,25.409357,26.330316,25.713586,26.463922,26.466455
170,25.669214,27.242517,26.415735,26.742059,27.087366,26.204889,26.757166,26.869592,26.494318,28.015833,27.161127,27.48562,26.578882,26.967249,27.172083,26.681055,26.321039,26.286584,26.774591,27.174524,26.296503,26.731409,26.52984,25.571802,26.116846,25.75036,34.070947,34.904626,33.8034,34.078607,32.602197,37.557367,27.825525,26.567499,26.963586,26.583582,26.960626,35.064691,26.150781,26.150964,25.263116,25.669305,25.946985,25.482904,26.430353,26.645654,25.618738,26.628931,25.952997,26.774133,26.739832
200,25.810144,27.429956,26.601984,26.924066,27.275934,26.389886,26.93783,27.056238,26.684686,28.208185,27.351373,27.678033,26.779474,27.1578,27.360529,26.860071,26.503931,26.471918,26.956049,27.362634,26.478143,26.911615,26.721429,25.733606,26.273859,25.936151,34.263025,35.096796,33.995721,34.270898,32.794153,37.749231,28.017908,26.766809,27.154199,26.781854,27.15191,35.25686,26.30813,26.308344,25.35116,25.810297,26.149744,25.603845,26.60119,26.845422,25.780847,26.831781,26.129755,26.984888,26.928064
250,26.042017,27.712488,26.882471,27.199487,27.559625,26.669427,27.211206,27.336847,26.969202,28.496454,27.636957,27.96618,27.075281,27.442529,27.644373,27.132013,26.780878,26.751459,27.230371,27.645898,26.75332,27.184717,27.013727,26.006891,26.521204,26.240656,34.550928,35.38476,34.283868,34.559015,33.081873,38.03689,28.306024,27.060876,27.439111,27.074976,27.437952,35.544824,26.555994,26.556207,25.51333,26.0422,26.468256,25.802087,26.864282,27.145746,26.052423,27.129999,26.413446,27.294519,27.211206
310,26.313318,28.02276,27.19021,27.502863,27.870569,26.975671,27.512598,27.644128,27.279169,28.811273,27.949548,28.280603,27.393335,27.752832,27.955804,27.432611,27.086023,27.057886,27.532617,27.956659,27.056696,27.486047,27.336359,26.327081,26.802789,26.590356,34.86535,35.699243,34.598535,34.873621,33.396204,38.351129,28.620538,27.377802,27.749689,27.391412,27.749719,35.859277,26.837976,26.83819,25.721246,26.313562,26.823083,26.032129,27.158044,27.473108,26.369684,27.450189,26.736505,27.626154,27.521204
380,26.619012,28.357263,27.52157,27.830682,28.20553,27.304834,27.8388,27.974786,27.611261,29.149225,28.28573,28.618005,27.730737,28.085565,28.291406,27.758478,27.415613,27.387445,27.85943,28.291528,27.384607,27.812341,27.684045,26.68197,27.115045,26.973413,35.202875,36.036768,34.936243,35.211298,33.733636,38.688501,28.958002,27.71438,28.082697,27.727991,28.083795,36.196802,27.150659,27.150873,25.972223,26.619287,27.204309,26.286859,27.479272,27.822839,26.721338,27.78927,27.089929,27.975977,27.854456
460,26.953973,28.713007,27.87356,28.180109,28.561548,27.653864,28.186761,28.326044,27.962823,29.507501,28.642786,28.97558,28.085168,28.437982,28.648096,28.106439,27.766351,27.737268,28.207849,28.647485,27.733789,28.160486,28.052515,27.060419,27.454004,27.379846,35.560693,36.394586,35.294122,35.569116,34.091333,39.046106,29.315729,28.068475,28.43551,28.082422,28.437463,36.55459,27.489893,27.490137,26.261102,26.95434,27.604181,26.560327,27.824213,28.191187,27.097009,28.145105,27.465723,28.341638,28.207971
550,27.312982,29.086755,28.242914,28.547693,28.935541,28.01983,28.553186,28.694727,28.331018,29.883203,29.017542,29.350427,28.454523,28.807367,29.022821,28.473169,28.13479,28.10415,28.574609,29.021539,28.100946,28.527185,28.437921,27.453882,27.815363,27.801904,35.935663,36.769617,35.669214,35.944177,34.466333,39.420984,29.690668,28.437677,28.805078,28.452173,28.807916,36.92962,27.851434,27.851678,26.58111,27.313409,28.016992,26.847528,28.189355,28.574976,27.488306,28.515527,27.857263,28.72088,28.578577
650,27.690485,29.474817,28.626154,28.929651,29.323846,28.399225,28.934351,29.077295,28.712518,30.272668,29.406488,29.738977,28.835931,29.190179,29.411798,28.854669,28.517236,28.484613,28.955957,29.409875,28.482263,28.908594,28.836084,27.856104,28.194147,28.23382,36.324487,37.158411,36.058038,36.333002,34.855096,39.809656,30.07934,28.819177,29.188196,28.834344,29.191675,37.318414,28.230402,28.230585,26.924829,27.691034,28.438409,27.143823,28.570154,28.970697,27.889154,28.897791,28.259302,29.111292,28.962732
750,28.047296,29.8388,28.98562,29.288141,29.688043,28.754602,29.2922,29.435968,29.070001,30.63772,29.771204,30.103143,29.192438,29.548853,29.776697,29.212976,28.875818,28.841119,29.313989,29.774133,28.83999,29.266687,29.208307,28.228113,28.551599,28.634058,36.688776,37.522729,36.422418,36.697351,35.219446,40.173883,30.443628,29.175897,29.547052,29.191858,29.550989,37.682764,28.587976,28.58822,27.253595,28.047906,28.828577,27.417535,28.92843,29.340082,28.260339,29.255029,28.632837,29.475244,29.322595
850,28.38421,30.180902,29.323419,29.625116,30.030481,29.08822,29.628625,29.772913,29.405847,30.980676,30.113947,30.445215,29.526758,29.885706,30.119592,29.54986,29.212518,29.175714,29.650507,30.116541,29.17608,29.603357,29.557123,28.573724,28.888757,29.006647,37.030969,37.864893,36.764612,37.039575,35.561609,40.516046,30.785822,29.510522,29.883997,29.527246,29.888452,38.024927,28.925348,28.925592,27.566095,28.384882,29.191827,27.67132,29.26568,29.686121,28.605524,29.589929,28.981165,29.815973,29.660516
950,28.70202,30.502649,29.641016,29.942072,30.352502,29.401392,29.945215,30.089807,29.72149,31.303064,30.436334,30.766809,29.840662,30.202356,30.442133,29.866876,29.528772,29.489954,29.967218,30.438562,29.491937,29.92019,29.884546,28.895959,29.206628,29.3547,37.352716,38.186639,37.086328,37.361261,35.883325,40.837701,31.107507,29.824762,30.2008,29.84231,30.20553,38.346643,29.243433,29.243677,27.861871,28.702783,29.531213,27.907312,29.583337,30.010797,28.927484,29.904382,29.306909,30.135736,29.978143
1100,29.13949,30.944391,30.075983,30.377405,30.79458,29.831476,30.380182,30.524835,30.154199,31.74563,30.878839,31.208215,30.271387,30.636957,30.884851,30.302393,29.962305,29.921503,30.402216,30.880701,29.925073,30.355432,30.333307,29.334314,29.643762,29.829309,37.794275,38.628229,37.527917,37.80285,36.324915,41.279199,31.549036,30.255823,30.635645,30.274194,30.640771,38.788202,29.680841,29.681085,28.269403,29.140344,29.994165,28.237726,30.019769,30.455713,29.366052,30.335687,29.751367,30.573877,30.414087
1250,29.539362,31.347986,30.47326,30.775049,31.19848,30.223749,30.777429,30.922083,30.549463,32.149896,31.283197,31.611475,30.664545,31.033838,31.289362,30.700281,30.35766,30.31521,30.799524,31.284662,30.320337,30.752954,30.742883,29.732751,30.043451,30.261621,38.197595,39.03158,37.931238,38.206201,36.728296,41.682458,31.952386,30.649316,31.032739,30.668604,31.03811,39.191553,30.080682,30.080896,28.642023,29.540308,30.415948,28.53338,30.418726,30.86181,29.764703,30.729272,30.156122,30.973688,30.812158
1400,29.90426,31.716089,30.835382,31.137689,31.567041,30.580957,31.139856,31.284387,30.909937,32.518671,31.652063,31.979242,31.02276,31.395715,31.65838,31.063196,30.717554,30.6737,31.16192,31.653162,30.680322,31.115564,31.116479,30.095056,30.408228,30.655542,38.565515,39.399469,38.299127,38.574121,37.096185,42.050317,32.320306,31.007898,31.394769,31.028162,31.400507,39.559473,30.445642,30.445825,28.981897,29.905298,30.800256,28.798547,30.782556,31.23205,30.127069,31.088037,30.524652,31.338007,31.175134
1550,30.236749,32.051477,31.164972,31.468011,31.902765,30.905634,31.469904,31.614435,31.238123,32.854608,31.988031,32.314325,31.348749,31.725427,31.994562,31.393701,31.044672,30.999658,31.491998,31.988855,31.007623,31.445856,31.456812,30.424463,30.740656,31.014337,38.900659,39.734583,38.634271,38.909235,37.431329,42.385339,32.65542,31.334283,31.724512,31.355493,31.730493,39.894556,30.778223,30.778467,29.291315,30.237878,31.150171,29.037012,31.114069,31.569238,30.456354,31.414606,30.859949,31.66955,31.505762
1700,30.539301,32.356561,31.464441,31.768518,32.208154,31.200372,31.770197,31.914575,31.536523,33.160181,32.293665,32.619043,31.644861,32.025201,32.300378,31.694421,31.341699,31.295648,31.792322,32.294275,31.304742,31.746332,31.766321,30.723718,31.043207,31.340845,39.205469,40.039453,38.939111,39.214075,37.7362,42.690179,32.960321,31.630945,32.0245,31.653131,32.030786,40.199426,31.080927,31.081171,29.572626,30.540521,31.468591,29.251947,31.415613,31.87597,30.755365,31.711359,31.164728,31.971002,31.806482
1850,30.814294,32.633813,31.73623,32.041559,32.485651,31.467554,32.043024,32.187372,31.80752,33.43786,32.571436,32.89599,31.913751,32.297693,32.578271,31.967676,31.611108,31.564081,32.065179,32.571802,31.574243,32.019312,32.047693,30.995233,31.318109,31.637689,39.482477,40.316431,39.216058,39.491083,38.013208,42.967096,33.237238,31.900232,32.297052,31.923334,32.303522,40.476404,31.356042,31.356287,29.828088,30.815576,31.757867,29.446008,31.689661,32.154657,31.026575,31.980798,31.441431,32.244714,32.079736
2050,31.137933,32.960077,32.05575,32.362878,32.812219,31.782495,32.36413,32.508295,32.126245,33.764612,32.89834,33.221887,32.230341,32.61825,32.905328,32.289331,31.9284,31.880365,32.386255,32.898401,31.891534,32.340692,32.378809,31.314417,31.641656,31.986871,39.808466,40.64245,39.542017,39.817072,38.339166,43.293024,33.563257,32.217279,32.617761,32.241327,32.624445,40.802423,31.679773,31.680017,30.128259,31.139337,32.09823,29.678522,32.012384,32.482568,31.345636,32.297998,31.76687,32.566858,32.40127
